ID,STN,ML,M,Rhyp (km),Vs30,PGV,PGA,PSA(0.01s),PSA(0.02s)
2018-10-18T15:48:53.6,AQ04,-0.2,0.699,3.37,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ04,-0.2,0.699,3.37,260,9.42E-06,0.000791195,0.000788234,0.000783213
2018-10-18T15:48:53.6,AQ04,-0.2,0.699,3.37,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ05,-0.2,0.699,4.57,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ05,-0.2,0.699,4.57,260,1.86E-05,0.001698099,0.001692007,0.001690029
2018-10-18T15:48:53.6,AQ05,-0.2,0.699,4.57,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ09,-0.2,0.699,12.44,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ09,-0.2,0.699,12.44,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,AQ09,-0.2,0.699,12.44,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO1,-0.2,0.699,3.79,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO1,-0.2,0.699,3.79,260,3.42E-05,0.000984822,0.000986059,0.001089085
2018-10-18T15:48:53.6,IO1,-0.2,0.699,3.79,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO2,-0.2,0.699,4.05,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO2,-0.2,0.699,4.05,260,0.000110163,0.000829929,0.000833062,0.000950134
2018-10-18T15:48:53.6,IO2,-0.2,0.699,4.05,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO3A,-0.2,0.699,3.56,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO3A,-0.2,0.699,3.56,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO3A,-0.2,0.699,3.56,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO3B,-0.2,0.699,3.42,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO3B,-0.2,0.699,3.42,248,7.44E-06,0.000804378,0.000806026,0.001232266
2018-10-18T15:48:53.6,IO3B,-0.2,0.699,3.42,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO4,-0.2,0.699,4.15,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO4,-0.2,0.699,4.15,260,8.48E-05,0.000393628,0.000395096,0.000440006
2018-10-18T15:48:53.6,IO4,-0.2,0.699,4.15,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO5,-0.2,0.699,5.02,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO5,-0.2,0.699,5.02,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO5,-0.2,0.699,5.02,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO6,-0.2,0.699,4.86,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO6,-0.2,0.699,4.86,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO6,-0.2,0.699,4.86,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO7,-0.2,0.699,4.06,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,IO7,-0.2,0.699,4.06,248,4.22E-06,0.000195352,0.000195486,0.000237402
2018-10-18T15:48:53.6,IO7,-0.2,0.699,4.06,248,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,L004,-0.2,0.699,4.79,260,NaN,NaN,NaN,NaN
2018-10-18T15:48:53.6,L004,-0.2,0.699,4.79,260,2.06E-06,0.000160909,0.000160309,0.000160414
2018-10-18T15:48:53.6,L004,-0.2,0.699,4.79,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,AQ04,-0.8,0.297,3.7,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,AQ04,-0.8,0.297,3.7,260,NaN,0.000109894,0.0001095,0.000111649
2018-10-18T22:54:46.8,AQ04,-0.8,0.297,3.7,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,AQ05,-0.8,0.297,5.01,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,AQ05,-0.8,0.297,5.01,260,2.50E-06,0.000225817,0.00022497,0.000219381
2018-10-18T22:54:46.8,AQ05,-0.8,0.297,5.01,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L001,-0.8,0.297,6.24,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L001,-0.8,0.297,6.24,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L001,-0.8,0.297,6.24,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L004,-0.8,0.297,4.96,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L004,-0.8,0.297,4.96,260,NaN,NaN,NaN,NaN
2018-10-18T22:54:46.8,L004,-0.8,0.297,4.96,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ02,-0.3,0.632,12.22,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ02,-0.3,0.632,12.22,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ02,-0.3,0.632,12.22,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ04,-0.3,0.632,3.06,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ04,-0.3,0.632,3.06,260,8.87E-06,0.000806655,0.000803714,0.000805115
2018-10-18T23:44:41.9,AQ04,-0.3,0.632,3.06,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ05,-0.3,0.632,4.24,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ05,-0.3,0.632,4.24,260,1.89E-05,0.001708809,0.001702544,0.001671573
2018-10-18T23:44:41.9,AQ05,-0.3,0.632,4.24,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ06,-0.3,0.632,6.78,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ06,-0.3,0.632,6.78,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ06,-0.3,0.632,6.78,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ07,-0.3,0.632,21.67,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ07,-0.3,0.632,21.67,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ07,-0.3,0.632,21.67,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ09,-0.3,0.632,12.32,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ09,-0.3,0.632,12.32,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,AQ09,-0.3,0.632,12.32,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO1,-0.3,0.632,3.43,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO1,-0.3,0.632,3.43,260,9.21E-06,0.000846991,0.000847207,0.000935849
2018-10-18T23:44:41.9,IO1,-0.3,0.632,3.43,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO2,-0.3,0.632,3.89,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO2,-0.3,0.632,3.89,260,7.57E-06,0.000693974,0.000694534,0.000820083
2018-10-18T23:44:41.9,IO2,-0.3,0.632,3.89,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO3A,-0.3,0.632,3.18,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO3A,-0.3,0.632,3.18,248,3.03E-06,0.000273341,0.000272767,0.000393458
2018-10-18T23:44:41.9,IO3A,-0.3,0.632,3.18,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO3B,-0.3,0.632,3.05,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO3B,-0.3,0.632,3.05,248,8.52E-06,0.0008055,0.000803034,0.001333448
2018-10-18T23:44:41.9,IO3B,-0.3,0.632,3.05,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO4,-0.3,0.632,3.78,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO4,-0.3,0.632,3.78,260,4.33E-06,0.000424763,0.000424218,0.000475955
2018-10-18T23:44:41.9,IO4,-0.3,0.632,3.78,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO5,-0.3,0.632,4.79,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO5,-0.3,0.632,4.79,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO5,-0.3,0.632,4.79,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO6,-0.3,0.632,4.75,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO6,-0.3,0.632,4.75,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO6,-0.3,0.632,4.75,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO7,-0.3,0.632,3.87,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,IO7,-0.3,0.632,3.87,248,1.85E-06,0.000165679,0.000165297,0.000211862
2018-10-18T23:44:41.9,IO7,-0.3,0.632,3.87,248,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L001,-0.3,0.632,5.69,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L001,-0.3,0.632,5.69,260,3.05E-06,0.00026537,0.000264372,0.000263647
2018-10-18T23:44:41.9,L001,-0.3,0.632,5.69,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L004,-0.3,0.632,4.71,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L004,-0.3,0.632,4.71,260,1.87E-06,0.00013732,0.000136811,0.000136886
2018-10-18T23:44:41.9,L004,-0.3,0.632,4.71,260,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L009,-0.3,0.632,4.98,189,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L009,-0.3,0.632,4.98,189,NaN,NaN,NaN,NaN
2018-10-18T23:44:41.9,L009,-0.3,0.632,4.98,189,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,AQ04,0.3,1.034,3.8,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,AQ04,0.3,1.034,3.8,260,1.76E-05,0.001533993,0.001528512,0.001540532
2018-10-19T13:20:48.5,AQ04,0.3,1.034,3.8,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,AQ05,0.3,1.034,5.09,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,AQ05,0.3,1.034,5.09,260,3.65E-05,0.003373612,0.003362332,0.003563631
2018-10-19T13:20:48.5,AQ05,0.3,1.034,5.09,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO1,0.3,1.034,4.33,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO1,0.3,1.034,4.33,260,2.34E-05,0.002217281,0.002211935,0.002450908
2018-10-19T13:20:48.5,IO1,0.3,1.034,4.33,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO2,0.3,1.034,4.48,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO2,0.3,1.034,4.48,260,1.66E-05,0.001630953,0.001628473,0.001913894
2018-10-19T13:20:48.5,IO2,0.3,1.034,4.48,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO3A,0.3,1.034,3.94,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO3A,0.3,1.034,3.94,248,0.00016051,0.000565024,0.000564889,0.000686296
2018-10-19T13:20:48.5,IO3A,0.3,1.034,3.94,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO3B,0.3,1.034,3.83,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO3B,0.3,1.034,3.83,248,1.57E-05,0.00174253,0.00174028,0.002277659
2018-10-19T13:20:48.5,IO3B,0.3,1.034,3.83,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO4,0.3,1.034,4.68,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO4,0.3,1.034,4.68,260,9.40E-06,0.000981565,0.000985175,0.001131021
2018-10-19T13:20:48.5,IO4,0.3,1.034,4.68,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO5,0.3,1.034,5.51,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO5,0.3,1.034,5.51,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO5,0.3,1.034,5.51,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO6,0.3,1.034,5.28,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO6,0.3,1.034,5.28,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO6,0.3,1.034,5.28,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO7,0.3,1.034,4.36,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,IO7,0.3,1.034,4.36,248,1.38E-05,0.000421426,0.00042025,0.000490338
2018-10-19T13:20:48.5,IO7,0.3,1.034,4.36,248,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L001,0.3,1.034,6.33,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L001,0.3,1.034,6.33,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L001,0.3,1.034,6.33,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L004,0.3,1.034,5.07,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L004,0.3,1.034,5.07,260,4.79E-06,0.000362348,0.000360978,0.000357843
2018-10-19T13:20:48.5,L004,0.3,1.034,5.07,260,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L008,0.3,1.034,20.92,189,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L008,0.3,1.034,20.92,189,NaN,NaN,NaN,NaN
2018-10-19T13:20:48.5,L008,0.3,1.034,20.92,189,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ02,0,0.833,12.29,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ02,0,0.833,12.29,248,1.27E-06,2.41E-05,2.41E-05,2.42E-05
2018-10-20T03:44:01.4,AQ02,0,0.833,12.29,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ03,0,0.833,7.3,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ03,0,0.833,7.3,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ03,0,0.833,7.3,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ04,0,0.833,3.34,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ04,0,0.833,3.34,260,1.34E-05,0.001192671,0.0011882,0.001176156
2018-10-20T03:44:01.4,AQ04,0,0.833,3.34,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ05,0,0.833,4.44,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,AQ05,0,0.833,4.44,260,2.97E-05,0.002588518,0.002578893,0.002496913
2018-10-20T03:44:01.4,AQ05,0,0.833,4.44,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO2,0,0.833,4.11,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO2,0,0.833,4.11,260,1.17E-05,0.001072953,0.001070727,0.001326979
2018-10-20T03:44:01.4,IO2,0,0.833,4.11,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO3A,0,0.833,3.45,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO3A,0,0.833,3.45,248,5.00E-06,0.000404279,0.000403905,0.000542483
2018-10-20T03:44:01.4,IO3A,0,0.833,3.45,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO3B,0,0.833,3.33,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO3B,0,0.833,3.33,248,1.30E-05,0.001318951,0.001321318,0.001960141
2018-10-20T03:44:01.4,IO3B,0,0.833,3.33,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO4,0,0.833,4.01,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO4,0,0.833,4.01,260,6.96E-06,0.000645762,0.000644837,0.00073912
2018-10-20T03:44:01.4,IO4,0,0.833,4.01,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO5,0,0.833,4.98,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO5,0,0.833,4.98,260,5.50E-06,0.000359623,0.000359795,0.000421487
2018-10-20T03:44:01.4,IO5,0,0.833,4.98,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO6,0,0.833,4.93,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO6,0,0.833,4.93,260,1.88E-06,0.000158759,0.000158768,0.000179303
2018-10-20T03:44:01.4,IO6,0,0.833,4.93,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO7,0,0.833,4.09,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,IO7,0,0.833,4.09,248,3.01E-06,0.000284548,0.000284422,0.000374485
2018-10-20T03:44:01.4,IO7,0,0.833,4.09,248,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,L004,0,0.833,4.89,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,L004,0,0.833,4.89,260,3.59E-06,0.000262351,0.000261346,0.000257836
2018-10-20T03:44:01.4,L004,0,0.833,4.89,260,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,L009,0,0.833,5.15,189,NaN,NaN,NaN,NaN
2018-10-20T03:44:01.4,L009,0,0.833,5.15,189,6.81E-07,6.36E-05,6.33E-05,6.33E-05
2018-10-20T03:44:01.4,L009,0,0.833,5.15,189,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ03,0.4,1.101,7.25,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ03,0.4,1.101,7.25,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ03,0.4,1.101,7.25,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ04,0.4,1.101,3.27,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ04,0.4,1.101,3.27,260,4.10E-05,0.003414255,0.003401176,0.003428315
2018-10-23T14:45:32.5,AQ04,0.4,1.101,3.27,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ05,0.4,1.101,4.29,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ05,0.4,1.101,4.29,260,4.61E-05,0.00361573,0.003602679,0.003580194
2018-10-23T14:45:32.5,AQ05,0.4,1.101,4.29,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ06,0.4,1.101,6.75,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ06,0.4,1.101,6.75,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ06,0.4,1.101,6.75,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ09,0.4,1.101,12.24,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ09,0.4,1.101,12.24,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,AQ09,0.4,1.101,12.24,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO1,0.4,1.101,3.53,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO1,0.4,1.101,3.53,260,3.19E-05,0.003513448,0.00351205,0.00401578
2018-10-23T14:45:32.5,IO1,0.4,1.101,3.53,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO2,0.4,1.101,4,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO2,0.4,1.101,4,260,2.78E-05,0.002872515,0.002879671,0.003333454
2018-10-23T14:45:32.5,IO2,0.4,1.101,4,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO3A,0.4,1.101,3.42,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO3A,0.4,1.101,3.42,248,8.74E-06,0.000973341,0.000971342,0.00142253
2018-10-23T14:45:32.5,IO3A,0.4,1.101,3.42,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO3B,0.4,1.101,3.29,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO3B,0.4,1.101,3.29,248,3.63E-05,0.004162419,0.004153413,0.005400214
2018-10-23T14:45:32.5,IO3B,0.4,1.101,3.29,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO4,0.4,1.101,3.86,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO4,0.4,1.101,3.86,260,0.000282009,0.001695445,0.001698578,0.001852845
2018-10-23T14:45:32.5,IO4,0.4,1.101,3.86,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO6,0.4,1.101,4.81,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO6,0.4,1.101,4.81,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO6,0.4,1.101,4.81,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO7,0.4,1.101,4.07,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO7,0.4,1.101,4.07,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,IO7,0.4,1.101,4.07,248,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L001,0.4,1.101,5.68,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L001,0.4,1.101,5.68,260,1.07E-05,0.000886336,0.000883121,0.000893217
2018-10-23T14:45:32.5,L001,0.4,1.101,5.68,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L004,0.4,1.101,4.86,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L004,0.4,1.101,4.86,260,1.27E-05,0.001049642,0.001045807,0.001044595
2018-10-23T14:45:32.5,L004,0.4,1.101,4.86,260,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L009,0.4,1.101,5.17,189,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L009,0.4,1.101,5.17,189,NaN,NaN,NaN,NaN
2018-10-23T14:45:32.5,L009,0.4,1.101,5.17,189,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,AQ04,0.5,1.168,3.64,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,AQ04,0.5,1.168,3.64,260,4.32E-05,0.003623643,0.003611307,0.003674599
2018-10-24T13:02:29.3,AQ04,0.5,1.168,3.64,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,AQ05,0.5,1.168,4.76,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,AQ05,0.5,1.168,4.76,260,2.96E-05,0.002532849,0.002523629,0.002479737
2018-10-24T13:02:29.3,AQ05,0.5,1.168,4.76,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO1,0.5,1.168,4.01,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO1,0.5,1.168,4.01,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO1,0.5,1.168,4.01,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO2,0.5,1.168,4.15,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO2,0.5,1.168,4.15,260,2.90E-05,0.002812245,0.002797856,0.003355481
2018-10-24T13:02:29.3,IO2,0.5,1.168,4.15,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO3A,0.5,1.168,3.92,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO3A,0.5,1.168,3.92,248,9.62E-06,0.000892388,0.000889576,0.001100344
2018-10-24T13:02:29.3,IO3A,0.5,1.168,3.92,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO3B,0.5,1.168,3.76,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO3B,0.5,1.168,3.76,248,2.65E-05,0.00314365,0.003142396,0.004168563
2018-10-24T13:02:29.3,IO3B,0.5,1.168,3.76,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO4,0.5,1.168,4.38,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO4,0.5,1.168,4.38,260,1.22E-05,0.001201898,0.001202157,0.001347693
2018-10-24T13:02:29.3,IO4,0.5,1.168,4.38,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO5,0.5,1.168,5.11,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO5,0.5,1.168,5.11,260,4.53E-05,0.000963417,0.000960853,0.001048797
2018-10-24T13:02:29.3,IO5,0.5,1.168,5.11,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO7,0.5,1.168,4.25,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,IO7,0.5,1.168,4.25,248,7.41E-06,0.000655516,0.000656485,0.000740871
2018-10-24T13:02:29.3,IO7,0.5,1.168,4.25,248,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L001,0.5,1.168,5.92,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L001,0.5,1.168,5.92,260,8.04E-06,0.000742294,0.000739534,0.000738553
2018-10-24T13:02:29.3,L001,0.5,1.168,5.92,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L004,0.5,1.168,4.87,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L004,0.5,1.168,4.87,260,1.39E-05,0.001015907,0.001012446,0.001029134
2018-10-24T13:02:29.3,L004,0.5,1.168,4.87,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L005,0.5,1.168,7.89,260,NaN,NaN,NaN,NaN
2018-10-24T13:02:29.3,L005,0.5,1.168,7.89,260,1.69E-06,0.000157142,0.000156559,0.000155445
2018-10-24T13:02:29.3,L005,0.5,1.168,7.89,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ01,0.4,1.101,23.12,248,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ01,0.4,1.101,23.12,248,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ01,0.4,1.101,23.12,248,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ04,0.4,1.101,3.51,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ04,0.4,1.101,3.51,260,3.16E-05,0.002813574,0.002803622,0.002810504
2018-10-24T13:26:26.5,AQ04,0.4,1.101,3.51,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ05,0.4,1.101,4.77,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,AQ05,0.4,1.101,4.77,260,2.55E-05,0.002078489,0.00207099,0.002106616
2018-10-24T13:26:26.5,AQ05,0.4,1.101,4.77,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,IO1,0.4,1.101,3.98,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,IO1,0.4,1.101,3.98,260,2.51E-05,0.00219538,0.002204322,0.002497566
2018-10-24T13:26:26.5,IO1,0.4,1.101,3.98,260,NaN,NaN,NaN,NaN
2018-10-24T13:26:26.5,IO2,0.4,1.101,4.02,260,NaN,NaN,NaN,NaN
